time,price,price_dayahead,gen_coal,gen_gas,load_actual,gen_lig,gen_oil,gen_oth_renew,pressure_Barcelona,gen_hyd_pump
2015-06-15 22:00:00+00:00,61.31,52.37,6250.0,4198.0,24991.0,858.0,311.0,66.0,1017.0,302.0
2015-06-15 23:00:00+00:00,55.7,46.44,5925.0,3904.0,23568.0,803.0,302.0,67.0,1018.0,327.0
2015-06-16 00:00:00+00:00,53.5,44.37,5517.0,3810.0,22668.0,785.0,300.0,66.0,1018.0,622.0
2015-06-16 01:00:00+00:00,52.86,43.62,5360.0,3867.0,22372.0,699.0,296.0,66.0,1017.0,712.0
2015-06-16 02:00:00+00:00,52.21,43.62,5432.0,3761.0,22341.0,762.0,292.0,68.0,1017.0,756.0
2015-06-16 03:00:00+00:00,52.86,44.35,5400.0,3800.0,22678.0,770.0,297.0,68.0,1017.0,701.0
2015-06-16 04:00:00+00:00,55.52,46.6,5870.0,4165.0,24233.0,880.0,301.0,65.0,1018.0,562.0
2015-06-16 05:00:00+00:00,61.74,53.75,6606.0,4545.0,26596.0,938.0,319.0,63.0,1018.0,123.0
2015-06-16 06:00:00+00:00,69.62,56.61,7134.0,4448.0,28719.0,975.0,327.0,66.0,1018.0,0.0
2015-06-16 07:00:00+00:00,71.61,58.64,7138.0,4452.0,30011.0,957.0,320.0,67.0,1018.0,0.0
2015-06-16 08:00:00+00:00,71.59,58.3,6949.0,4159.0,30742.0,901.0,317.0,66.0,1018.0,46.0
2015-06-16 09:00:00+00:00,76.55,58.1,6897.0,4040.0,30892.0,931.0,318.0,68.0,1018.0,98.0
2015-06-16 10:00:00+00:00,77.45,59.75,6762.0,4066.0,31466.0,880.0,324.0,63.0,1018.0,99.0
2015-06-16 11:00:00+00:00,77.7,59.75,6730.0,4076.0,31451.0,917.0,336.0,65.0,1018.0,101.0
2015-06-16 12:00:00+00:00,74.56,56.61,6715.0,4157.0,30430.0,931.0,334.0,69.0,1018.0,110.0
2015-06-16 13:00:00+00:00,72.27,55.67,6786.0,4128.0,29642.0,956.0,330.0,69.0,1018.0,217.0
2015-06-16 14:00:00+00:00,72.02,56.0,6756.0,4001.0,29552.0,925.0,334.0,67.0,1018.0,293.0
2015-06-16 15:00:00+00:00,72.11,56.13,6594.0,4093.0,29667.0,839.0,337.0,68.0,1017.0,197.0
2015-06-16 16:00:00+00:00,71.63,55.67,6687.0,4217.0,29369.0,802.0,338.0,69.0,1017.0,195.0
2015-06-16 17:00:00+00:00,68.83,55.98,6670.0,4467.0,29253.0,864.0,324.0,70.0,1017.0,148.0
2015-06-16 18:00:00+00:00,69.13,56.61,6766.0,4262.0,29354.0,877.0,335.0,71.0,1018.0,0.0
2015-06-16 19:00:00+00:00,70.32,57.69,7062.0,4229.0,29571.0,960.0,344.0,69.0,1018.0,0.0
2015-06-16 20:00:00+00:00,69.39,56.19,7096.0,4198.0,29296.0,952.0,333.0,70.0,1019.0,0.0
2015-06-16 21:00:00+00:00,63.99,51.6,6253.0,4146.0,26767.0,831.0,337.0,70.0,1019.0,132.0
2015-06-16 22:00:00+00:00,56.08,47.05,5362.0,4308.0,25550.0,761.0,315.0,66.0,1019.0,445.0
2015-06-16 23:00:00+00:00,52.14,43.0,4501.0,4059.0,23951.0,546.0,263.0,65.0,1020.0,595.0
2015-06-17 00:00:00+00:00,50.93,42.43,4018.0,3833.0,22969.0,525.0,261.0,65.0,1020.0,1126.0
2015-06-17 01:00:00+00:00,48.1,39.05,3776.0,3841.0,22530.0,517.0,264.0,65.0,1019.0,1511.0
2015-06-17 02:00:00+00:00,47.55,38.55,3949.0,3906.0,22439.0,515.0,263.0,65.0,1019.0,1580.0
2015-06-17 03:00:00+00:00,47.78,39.0,4229.0,3845.0,22835.0,534.0,267.0,66.0,1019.0,1248.0
2015-06-17 04:00:00+00:00,51.3,42.43,4520.0,3870.0,24215.0,619.0,273.0,66.0,1018.0,858.0
2015-06-17 05:00:00+00:00,60.67,52.7,5113.0,3933.0,26640.0,790.0,296.0,67.0,1019.0,235.0
2015-06-17 06:00:00+00:00,68.45,56.13,5641.0,4220.0,28804.0,903.0,327.0,68.0,1019.0,27.0
2015-06-17 07:00:00+00:00,69.13,56.61,5241.0,4363.0,29871.0,772.0,334.0,68.0,1019.0,146.0
2015-06-17 08:00:00+00:00,69.87,56.61,5069.0,4440.0,31119.0,719.0,330.0,68.0,1019.0,343.0
2015-06-17 09:00:00+00:00,75.07,56.13,5471.0,4403.0,31388.0,738.0,323.0,68.0,1020.0,748.0
2015-06-17 10:00:00+00:00,74.53,56.13,5570.0,4300.0,31911.0,780.0,333.0,69.0,1020.0,589.0
2015-06-17 11:00:00+00:00,75.0,56.13,5639.0,4407.0,32017.0,766.0,327.0,68.0,1020.0,533.0
2015-06-17 12:00:00+00:00,71.34,52.5,5627.0,4403.0,30813.0,834.0,340.0,71.0,1020.0,373.0
2015-06-17 13:00:00+00:00,63.92,47.05,5611.0,3968.0,30178.0,945.0,340.0,70.0,1020.0,7.0
2015-06-17 14:00:00+00:00,65.97,49.72,5789.0,4060.0,30260.0,926.0,331.0,72.0,1020.0,0.0
2015-06-17 15:00:00+00:00,67.44,51.13,5710.0,4115.0,30347.0,840.0,336.0,71.0,1019.0,0.0
2015-06-17 16:00:00+00:00,64.02,47.05,5474.0,3847.0,30036.0,810.0,340.0,69.0,1019.0,0.0
2015-06-17 17:00:00+00:00,58.58,44.98,5213.0,3817.0,30023.0,776.0,339.0,70.0,1018.0,142.0
2015-06-17 18:00:00+00:00,59.82,46.19,5228.0,3965.0,30160.0,758.0,339.0,71.0,1019.0,242.0
2015-06-17 19:00:00+00:00,64.27,51.42,5804.0,4428.0,29765.0,816.0,339.0,72.0,1019.0,2.0
2015-06-17 20:00:00+00:00,64.33,50.76,5945.0,4525.0,29341.0,939.0,345.0,68.0,1020.0,0.0
2015-06-17 21:00:00+00:00,55.93,42.43,5033.0,3748.0,27175.0,701.0,341.0,68.0,1020.0,18.0
2015-06-17 22:00:00+00:00,48.8,38.45,4406.0,3908.0,25830.0,539.0,284.0,64.0,1021.0,597.0
2015-06-17 23:00:00+00:00,44.79,33.92,4036.0,3845.0,24387.0,535.0,277.0,63.0,1021.0,1084.0
2015-06-18 00:00:00+00:00,40.52,30.13,3836.0,3844.0,23254.0,539.0,276.0,64.0,1021.0,1598.0
2015-06-18 01:00:00+00:00,38.53,28.6,3876.0,3751.0,22900.0,504.0,277.0,64.0,1021.0,1610.0
2015-06-18 02:00:00+00:00,38.56,28.56,3771.0,3621.0,22690.0,514.0,269.0,62.0,1020.0,1365.0
2015-06-18 03:00:00+00:00,40.44,30.4,3788.0,3701.0,23054.0,513.0,274.0,63.0,1020.0,1545.0
2015-06-18 04:00:00+00:00,45.16,34.99,4158.0,3727.0,24391.0,517.0,273.0,62.0,1019.0,1098.0
2015-06-18 05:00:00+00:00,50.94,42.37,4816.0,3853.0,27168.0,672.0,297.0,67.0,1019.0,108.0
2015-06-18 06:00:00+00:00,57.72,44.19,5528.0,4369.0,29184.0,909.0,326.0,68.0,1020.0,0.0
2015-06-18 07:00:00+00:00,63.01,50.07,5823.0,4464.0,30489.0,927.0,338.0,68.0,1020.0,0.0
2015-06-18 08:00:00+00:00,65.03,51.73,5933.0,4382.0,31321.0,892.0,340.0,67.0,1020.0,0.0
2015-06-18 09:00:00+00:00,70.47,52.9,6013.0,4467.0,31678.0,950.0,346.0,70.0,1020.0,0.0
2015-06-18 10:00:00+00:00,72.56,55.13,5975.0,4349.0,32274.0,936.0,328.0,68.0,1020.0,0.0
2015-06-18 11:00:00+00:00,72.76,55.1,5965.0,4482.0,32461.0,939.0,347.0,68.0,1020.0,0.0
2015-06-18 12:00:00+00:00,70.61,52.69,5938.0,4719.0,31452.0,957.0,352.0,72.0,1019.0,0.0
2015-06-18 13:00:00+00:00,64.09,47.05,5864.0,4703.0,30834.0,936.0,334.0,73.0,1023.0,0.0
2015-06-18 14:00:00+00:00,69.17,52.69,6015.0,4507.0,30924.0,957.0,331.0,73.0,1021.0,0.0
2015-06-18 15:00:00+00:00,69.58,53.2,6042.0,4601.0,31139.0,976.0,333.0,73.0,1021.0,0.0
2015-06-18 16:00:00+00:00,69.44,52.69,5958.0,4623.0,30872.0,982.0,337.0,75.0,1021.0,0.0
2015-06-18 17:00:00+00:00,65.42,52.1,5836.0,4577.0,30591.0,973.0,345.0,76.0,1020.0,0.0
2015-06-18 18:00:00+00:00,66.93,54.0,5759.0,4510.0,30227.0,973.0,347.0,76.0,1020.0,0.0
2015-06-18 19:00:00+00:00,68.77,56.05,5820.0,4515.0,30194.0,974.0,349.0,76.0,1020.0,0.0
2015-06-18 20:00:00+00:00,69.09,55.67,5814.0,4520.0,30019.0,966.0,352.0,75.0,1020.0,0.0
2015-06-18 21:00:00+00:00,56.87,43.8,5393.0,4193.0,27739.0,896.0,338.0,73.0,1020.0,0.0
2015-06-18 22:00:00+00:00,51.24,41.4,5233.0,3973.0,26493.0,794.0,287.0,71.0,1020.0,105.0
2015-06-18 23:00:00+00:00,46.49,35.6,4702.0,3879.0,24918.0,638.0,281.0,64.0,1021.0,790.0
2015-06-19 00:00:00+00:00,44.1,33.55,4361.0,3900.0,23887.0,596.0,282.0,65.0,1021.0,1115.0
2015-06-19 01:00:00+00:00,43.49,33.55,4146.0,3763.0,23593.0,581.0,279.0,66.0,1021.0,1150.0
2015-06-19 02:00:00+00:00,42.94,33.55,4275.0,3722.0,23450.0,547.0,270.0,65.0,1020.0,1230.0
2015-06-19 03:00:00+00:00,42.81,33.92,4446.0,3697.0,23767.0,520.0,276.0,65.0,1020.0,1095.0
2015-06-19 04:00:00+00:00,49.91,41.01,4477.0,3832.0,24991.0,611.0,278.0,71.0,1020.0,494.0
2015-06-19 05:00:00+00:00,58.55,50.4,5333.0,4131.0,27292.0,874.0,324.0,72.0,1019.0,9.0
2015-06-19 06:00:00+00:00,69.46,56.61,5946.0,4543.0,29467.0,963.0,334.0,71.0,1019.0,0.0
2015-06-19 07:00:00+00:00,68.65,56.61,5991.0,4400.0,30966.0,974.0,337.0,70.0,1019.0,0.0
2015-06-19 08:00:00+00:00,69.82,57.19,5988.0,4441.0,32098.0,977.0,331.0,69.0,1020.0,0.0
2015-06-19 09:00:00+00:00,74.08,56.61,6065.0,4495.0,32478.0,977.0,344.0,70.0,1020.0,0.0
2015-06-19 10:00:00+00:00,75.17,57.87,5990.0,4540.0,33020.0,976.0,346.0,70.0,1020.0,0.0
2015-06-19 11:00:00+00:00,74.32,57.05,6024.0,4690.0,33211.0,980.0,350.0,68.0,1020.0,0.0
2015-06-19 12:00:00+00:00,72.69,55.32,6013.0,4618.0,32136.0,980.0,345.0,70.0,1020.0,0.0
2015-06-19 13:00:00+00:00,71.08,54.6,6023.0,4596.0,31341.0,982.0,343.0,69.0,1020.0,0.0
2015-06-19 14:00:00+00:00,69.97,54.6,6044.0,4607.0,31332.0,980.0,337.0,70.0,1019.0,32.0
2015-06-19 15:00:00+00:00,69.42,54.05,5941.0,4699.0,31457.0,970.0,347.0,70.0,1019.0,73.0
2015-06-19 16:00:00+00:00,68.0,52.3,5894.0,4484.0,31213.0,938.0,347.0,71.0,1019.0,0.0
2015-06-19 17:00:00+00:00,60.38,47.67,5895.0,4378.0,30986.0,967.0,348.0,72.0,1019.0,0.0
2015-06-19 18:00:00+00:00,62.31,49.44,5923.0,4453.0,30408.0,964.0,347.0,71.0,1019.0,0.0
2015-06-19 19:00:00+00:00,66.12,53.61,5923.0,4672.0,29911.0,922.0,348.0,73.0,1019.0,0.0
2015-06-19 20:00:00+00:00,65.55,53.1,5880.0,4714.0,29609.0,930.0,342.0,71.0,1020.0,0.0
2015-06-19 21:00:00+00:00,56.5,43.8,5442.0,4303.0,27876.0,866.0,342.0,69.0,1020.0,0.0
2015-06-19 22:00:00+00:00,55.43,46.03,5125.0,4245.0,26825.0,760.0,277.0,70.0,1020.0,0.0
2015-06-19 23:00:00+00:00,51.09,41.0,4705.0,3905.0,25154.0,573.0,270.0,70.0,1020.0,72.0
2015-06-20 00:00:00+00:00,47.38,37.0,4502.0,3946.0,24018.0,399.0,270.0,63.0,1020.0,575.0
2015-06-20 01:00:00+00:00,45.06,35.4,4317.0,3788.0,23295.0,376.0,274.0,63.0,1020.0,939.0
2015-06-20 02:00:00+00:00,43.13,33.52,4105.0,3940.0,22970.0,391.0,276.0,64.0,1020.0,1258.0
2015-06-20 03:00:00+00:00,42.7,33.52,3945.0,3928.0,22626.0,358.0,261.0,63.0,1020.0,1262.0
2015-06-20 04:00:00+00:00,42.99,33.52,4077.0,3960.0,22465.0,360.0,257.0,63.0,1020.0,1308.0
2015-06-20 05:00:00+00:00,46.49,36.6,4264.0,3820.0,22771.0,393.0,256.0,65.0,1021.0,874.0
2015-06-20 06:00:00+00:00,52.97,42.5,4596.0,3854.0,24602.0,396.0,260.0,69.0,1021.0,158.0
2015-06-20 07:00:00+00:00,57.86,48.15,5106.0,4172.0,26685.0,512.0,259.0,70.0,1021.0,0.0
2015-06-20 08:00:00+00:00,62.42,53.05,5568.0,4296.0,28574.0,636.0,261.0,69.0,1022.0,0.0
2015-06-20 09:00:00+00:00,64.34,53.95,5848.0,4270.0,29357.0,653.0,259.0,70.0,1022.0,0.0
2015-06-20 10:00:00+00:00,64.05,54.1,5900.0,4290.0,29679.0,650.0,258.0,68.0,1022.0,0.0
2015-06-20 11:00:00+00:00,64.84,54.55,5889.0,3936.0,29909.0,656.0,258.0,68.0,1022.0,0.0
2015-06-20 12:00:00+00:00,64.05,53.1,5879.0,3886.0,29264.0,645.0,257.0,69.0,1022.0,0.0
2015-06-20 13:00:00+00:00,59.55,49.77,5867.0,3831.0,28214.0,649.0,256.0,66.0,1022.0,0.0
2015-06-20 14:00:00+00:00,55.23,45.14,5790.0,3769.0,27598.0,645.0,256.0,68.0,1021.0,0.0
2015-06-20 15:00:00+00:00,53.68,43.88,5801.0,3741.0,27601.0,637.0,255.0,66.0,1021.0,0.0
2015-06-20 16:00:00+00:00,56.18,45.93,5789.0,3810.0,27634.0,644.0,255.0,67.0,1021.0,0.0
2015-06-20 17:00:00+00:00,58.33,48.15,5895.0,3707.0,27676.0,640.0,256.0,67.0,1020.0,0.0
2015-06-20 18:00:00+00:00,63.16,52.9,5950.0,3844.0,27770.0,647.0,257.0,68.0,1020.0,0.0
2015-06-20 19:00:00+00:00,66.17,55.3,5856.0,4208.0,27929.0,647.0,258.0,68.0,1020.0,0.0
2015-06-20 20:00:00+00:00,66.25,56.13,5908.0,4379.0,28172.0,652.0,260.0,68.0,1021.0,0.0
2015-06-20 21:00:00+00:00,63.76,53.81,5868.0,4332.0,26700.0,637.0,258.0,68.0,1021.0,0.0
2015-06-20 22:00:00+00:00,56.03,44.2,5822.0,4734.0,25136.0,624.0,255.0,68.0,1021.0,76.0
2015-06-20 23:00:00+00:00,53.62,41.71,5578.0,4477.0,23601.0,589.0,255.0,67.0,1022.0,488.0
2015-06-21 00:00:00+00:00,52.6,41.13,5441.0,4251.0,22320.0,481.0,255.0,66.0,1022.0,1085.0
2015-06-21 01:00:00+00:00,52.53,40.85,5424.0,4341.0,21526.0,434.0,252.0,66.0,1022.0,1389.0
2015-06-21 02:00:00+00:00,51.97,40.35,5322.0,4473.0,21094.0,497.0,250.0,66.0,1022.0,1364.0
2015-06-21 03:00:00+00:00,52.11,40.6,5150.0,4497.0,20871.0,477.0,250.0,67.0,1022.0,1529.0
2015-06-21 04:00:00+00:00,51.88,40.85,5162.0,4036.0,20532.0,439.0,251.0,67.0,1022.0,1409.0
2015-06-21 05:00:00+00:00,51.2,40.0,5277.0,4070.0,20295.0,403.0,253.0,68.0,1022.0,1587.0
2015-06-21 06:00:00+00:00,52.86,41.71,5419.0,4094.0,21416.0,403.0,255.0,67.0,1022.0,1240.0
2015-06-21 07:00:00+00:00,53.03,41.8,5503.0,4505.0,23127.0,520.0,255.0,66.0,1022.0,947.0
2015-06-21 08:00:00+00:00,59.35,48.85,5783.0,4247.0,24608.0,587.0,255.0,65.0,1023.0,358.0
2015-06-21 09:00:00+00:00,64.13,53.48,6126.0,4215.0,25621.0,650.0,253.0,67.0,1023.0,200.0
2015-06-21 10:00:00+00:00,63.33,52.1,6331.0,4116.0,25989.0,646.0,254.0,66.0,1023.0,194.0
2015-06-21 11:00:00+00:00,64.86,53.61,6469.0,4189.0,26716.0,654.0,251.0,66.0,1022.0,194.0
2015-06-21 12:00:00+00:00,62.73,52.1,6467.0,4225.0,26763.0,651.0,238.0,68.0,1022.0,53.0
2015-06-21 13:00:00+00:00,54.46,43.5,6409.0,4004.0,25947.0,630.0,236.0,67.0,1022.0,103.0
2015-06-21 14:00:00+00:00,54.2,42.87,6458.0,3842.0,25424.0,618.0,223.0,66.0,1021.0,141.0
2015-06-21 15:00:00+00:00,53.48,42.87,6489.0,3804.0,25221.0,634.0,217.0,67.0,1021.0,146.0
2015-06-21 16:00:00+00:00,62.76,52.1,6512.0,4227.0,25285.0,624.0,217.0,67.0,1021.0,16.0
2015-06-21 17:00:00+00:00,64.61,53.9,6636.0,4224.0,25637.0,640.0,226.0,68.0,1021.0,0.0
2015-06-21 18:00:00+00:00,65.42,54.8,6625.0,4336.0,26044.0,632.0,226.0,67.0,1021.0,0.0
2015-06-21 19:00:00+00:00,67.15,56.3,6656.0,4501.0,27286.0,643.0,220.0,66.0,1021.0,0.0
2015-06-21 20:00:00+00:00,71.08,60.21,6640.0,4661.0,28662.0,651.0,216.0,64.0,1021.0,0.0
2015-06-21 21:00:00+00:00,65.82,56.6,6656.0,4807.0,27269.0,652.0,215.0,64.0,1021.0,0.0
2015-06-21 22:00:00+00:00,67.21,58.0,6686.0,4865.0,25415.0,655.0,224.0,64.0,1021.0,93.0
2015-06-21 23:00:00+00:00,63.46,53.48,6687.0,4830.0,23772.0,645.0,219.0,66.0,1021.0,199.0
2015-06-22 00:00:00+00:00,61.87,52.67,6661.0,4923.0,22599.0,640.0,223.0,65.0,1021.0,400.0
2015-06-22 01:00:00+00:00,61.91,53.0,6778.0,4892.0,22277.0,653.0,224.0,64.0,1021.0,444.0
2015-06-22 02:00:00+00:00,61.03,52.1,6992.0,4843.0,22219.0,653.0,222.0,64.0,1020.0,442.0
2015-06-22 03:00:00+00:00,61.9,53.86,7228.0,4837.0,22790.0,664.0,220.0,64.0,1020.0,389.0
2015-06-22 04:00:00+00:00,67.71,59.6,7359.0,4771.0,24559.0,711.0,226.0,63.0,1020.0,156.0
2015-06-22 05:00:00+00:00,69.99,62.5,7584.0,4745.0,27033.0,768.0,247.0,64.0,1020.0,0.0
2015-06-22 06:00:00+00:00,78.09,65.48,7679.0,4860.0,29505.0,805.0,306.0,65.0,1020.0,0.0
2015-06-22 07:00:00+00:00,78.63,66.99,7749.0,5348.0,31610.0,676.0,303.0,64.0,1020.0,0.0
2015-06-22 08:00:00+00:00,78.19,66.05,7790.0,5358.0,33041.0,654.0,303.0,67.0,1020.0,0.0
2015-06-22 09:00:00+00:00,82.84,65.98,7824.0,5165.0,33403.0,655.0,315.0,64.0,1020.0,0.0
2015-06-22 10:00:00+00:00,82.57,65.48,7817.0,5118.0,34155.0,654.0,340.0,63.0,1020.0,0.0
2015-06-22 11:00:00+00:00,81.94,64.3,7844.0,5231.0,34369.0,647.0,342.0,61.0,1019.0,0.0
2015-06-22 12:00:00+00:00,80.02,61.54,7866.0,5149.0,33406.0,653.0,334.0,65.0,1019.0,0.0
2015-06-22 13:00:00+00:00,75.57,59.04,7865.0,5210.0,32858.0,657.0,326.0,61.0,1019.0,0.0
2015-06-22 14:00:00+00:00,76.26,61.0,8031.0,5537.0,32880.0,655.0,353.0,67.0,1017.0,0.0
2015-06-22 15:00:00+00:00,77.64,62.13,8065.0,5417.0,32948.0,655.0,355.0,70.0,1017.0,0.0
2015-06-22 16:00:00+00:00,76.93,61.54,8078.0,5061.0,32506.0,649.0,361.0,69.0,1018.0,0.0
2015-06-22 17:00:00+00:00,73.31,60.99,7968.0,4872.0,32036.0,646.0,360.0,71.0,1016.0,49.0
2015-06-22 18:00:00+00:00,74.36,62.19,7906.0,4739.0,31435.0,592.0,365.0,71.0,1016.0,108.0
2015-06-22 19:00:00+00:00,76.93,64.83,7852.0,4708.0,31360.0,639.0,367.0,71.0,1016.0,99.0
2015-06-22 20:00:00+00:00,76.1,64.15,7911.0,4850.0,30946.0,653.0,369.0,70.0,1016.0,86.0
2015-06-22 21:00:00+00:00,72.3,61.54,7785.0,4417.0,28538.0,628.0,375.0,68.0,1016.0,21.0
2015-06-22 22:00:00+00:00,70.1,62.21,7832.0,4476.0,27170.0,574.0,350.0,63.0,1016.0,160.0
2015-06-22 23:00:00+00:00,67.4,59.13,8011.0,4658.0,25544.0,618.0,339.0,63.0,1016.0,101.0
2015-06-23 00:00:00+00:00,62.06,53.75,8041.0,5011.0,24465.0,654.0,335.0,62.0,1016.0,413.0
2015-06-23 01:00:00+00:00,61.02,53.0,8037.0,4853.0,24061.0,647.0,328.0,63.0,1016.0,439.0
2015-06-23 02:00:00+00:00,60.84,53.0,8080.0,4809.0,23887.0,650.0,328.0,65.0,1015.0,410.0
2015-06-23 03:00:00+00:00,60.92,53.48,8049.0,4818.0,24095.0,646.0,327.0,64.0,1015.0,399.0
2015-06-23 04:00:00+00:00,66.56,59.13,8178.0,4825.0,25394.0,653.0,329.0,66.0,1015.0,154.0
2015-06-23 05:00:00+00:00,68.31,61.45,8236.0,5101.0,27583.0,641.0,344.0,65.0,1014.0,0.0
2015-06-23 06:00:00+00:00,76.52,64.19,8201.0,5433.0,29662.0,648.0,359.0,64.0,1014.0,0.0
2015-06-23 07:00:00+00:00,76.59,64.69,8201.0,5729.0,31669.0,651.0,364.0,64.0,1014.0,0.0
2015-06-23 08:00:00+00:00,77.3,65.0,8171.0,5491.0,32915.0,654.0,368.0,67.0,1015.0,0.0
2015-06-23 09:00:00+00:00,82.26,65.02,8130.0,5689.0,33461.0,655.0,369.0,64.0,1015.0,0.0
2015-06-23 10:00:00+00:00,82.18,65.0,8150.0,5419.0,34068.0,655.0,372.0,69.0,1015.0,0.0
2015-06-23 11:00:00+00:00,80.6,62.99,7996.0,5505.0,34058.0,654.0,374.0,68.0,1016.0,0.0
2015-06-23 12:00:00+00:00,75.35,57.1,7955.0,5153.0,32926.0,651.0,373.0,71.0,1016.0,0.0
2015-06-23 13:00:00+00:00,69.27,53.22,7938.0,4944.0,32086.0,651.0,366.0,71.0,1016.0,43.0
2015-06-23 14:00:00+00:00,68.66,53.0,7986.0,5110.0,31886.0,644.0,355.0,70.0,1015.0,51.0
2015-06-23 15:00:00+00:00,69.61,53.75,7732.0,4872.0,31844.0,582.0,357.0,68.0,1015.0,119.0
2015-06-23 16:00:00+00:00,70.2,53.6,7245.0,4579.0,31347.0,513.0,359.0,69.0,1016.0,560.0
2015-06-23 17:00:00+00:00,67.12,53.75,7058.0,4499.0,30837.0,483.0,361.0,71.0,1016.0,715.0
2015-06-23 18:00:00+00:00,72.55,58.67,7108.0,4415.0,30149.0,454.0,368.0,70.0,1016.0,750.0
2015-06-23 19:00:00+00:00,75.64,62.21,7598.0,4818.0,29731.0,538.0,369.0,64.0,1016.0,771.0
2015-06-23 20:00:00+00:00,75.69,62.5,7912.0,4932.0,29025.0,617.0,372.0,63.0,1017.0,478.0
2015-06-23 21:00:00+00:00,66.81,55.0,7999.0,4536.0,26935.0,623.0,372.0,67.0,1017.0,33.0
2015-06-23 22:00:00+00:00,64.03,55.5,7846.0,4982.0,26151.0,647.0,308.0,64.0,1017.0,46.0
2015-06-23 23:00:00+00:00,62.51,53.75,7832.0,4622.0,24745.0,629.0,298.0,65.0,1018.0,116.0
2015-06-24 00:00:00+00:00,59.28,50.63,7756.0,4313.0,23555.0,610.0,298.0,63.0,1018.0,527.0
2015-06-24 01:00:00+00:00,58.11,49.96,7589.0,4030.0,23056.0,645.0,288.0,64.0,1018.0,794.0
2015-06-24 02:00:00+00:00,58.15,50.0,7267.0,4086.0,22815.0,583.0,293.0,64.0,1019.0,814.0
2015-06-24 03:00:00+00:00,60.91,53.22,7172.0,4321.0,22962.0,582.0,284.0,64.0,1019.0,601.0
2015-06-24 04:00:00+00:00,66.05,58.67,7467.0,4474.0,23878.0,605.0,283.0,64.0,1019.0,255.0
2015-06-24 05:00:00+00:00,68.5,60.69,7556.0,4462.0,25236.0,609.0,308.0,64.0,1020.0,97.0
2015-06-24 06:00:00+00:00,76.38,64.13,7698.0,5131.0,26971.0,624.0,330.0,60.0,1020.0,119.0
2015-06-24 07:00:00+00:00,76.23,64.19,7906.0,4777.0,28699.0,649.0,326.0,60.0,1020.0,3.0
2015-06-24 08:00:00+00:00,76.82,64.19,7674.0,4847.0,29728.0,638.0,347.0,64.0,1020.0,161.0
2015-06-24 09:00:00+00:00,81.43,64.19,7607.0,4997.0,30221.0,652.0,337.0,64.0,1020.0,202.0
2015-06-24 10:00:00+00:00,82.13,64.69,7651.0,5096.0,30809.0,625.0,350.0,67.0,1020.0,132.0
2015-06-24 11:00:00+00:00,81.16,64.19,7776.0,5244.0,31232.0,689.0,358.0,70.0,1022.0,50.0
2015-06-24 12:00:00+00:00,78.75,60.8,7893.0,5265.0,30415.0,765.0,360.0,70.0,1022.0,50.0
2015-06-24 13:00:00+00:00,76.05,59.61,7937.0,5178.0,29554.0,830.0,359.0,68.0,1022.0,3.0
2015-06-24 14:00:00+00:00,75.4,60.03,7824.0,5241.0,29555.0,840.0,354.0,68.0,1021.0,0.0
2015-06-24 15:00:00+00:00,76.13,60.8,7799.0,5231.0,29557.0,816.0,363.0,65.0,1021.0,0.0
2015-06-24 16:00:00+00:00,76.82,60.6,7798.0,5256.0,29504.0,651.0,364.0,68.0,1021.0,0.0
2015-06-24 17:00:00+00:00,72.54,59.61,7806.0,5366.0,29398.0,689.0,375.0,70.0,1022.0,0.0
2015-06-24 18:00:00+00:00,73.92,60.67,7800.0,5281.0,29107.0,697.0,373.0,68.0,1022.0,0.0
2015-06-24 19:00:00+00:00,76.12,63.33,7767.0,5758.0,29394.0,627.0,368.0,68.0,1022.0,0.0
2015-06-24 20:00:00+00:00,76.57,64.0,7755.0,5916.0,29559.0,657.0,376.0,69.0,1024.0,0.0
2015-06-24 21:00:00+00:00,71.08,59.61,7733.0,5700.0,27683.0,651.0,375.0,67.0,1024.0,15.0
2015-06-24 22:00:00+00:00,68.45,59.7,7737.0,5540.0,26475.0,642.0,347.0,66.0,1024.0,146.0
2015-06-24 23:00:00+00:00,67.74,58.9,7683.0,5306.0,24854.0,648.0,339.0,67.0,1024.0,238.0
2015-06-25 00:00:00+00:00,63.45,55.0,7679.0,5372.0,23806.0,651.0,337.0,65.0,1024.0,440.0
2015-06-25 01:00:00+00:00,62.15,53.6,7699.0,5196.0,23387.0,640.0,319.0,66.0,1024.0,493.0
2015-06-25 02:00:00+00:00,62.06,53.62,7743.0,5061.0,23289.0,646.0,324.0,63.0,1024.0,499.0
2015-06-25 03:00:00+00:00,66.12,58.67,7848.0,5002.0,23555.0,644.0,314.0,65.0,1024.0,406.0
2015-06-25 04:00:00+00:00,68.56,60.8,7904.0,5208.0,24955.0,649.0,328.0,62.0,1024.0,356.0
2015-06-25 05:00:00+00:00,69.71,62.69,7868.0,5651.0,26936.0,652.0,336.0,64.0,1025.0,95.0
2015-06-25 06:00:00+00:00,75.83,64.19,7851.0,5728.0,29133.0,649.0,346.0,68.0,1025.0,0.0
2015-06-25 07:00:00+00:00,76.0,64.69,7869.0,5835.0,31294.0,649.0,351.0,63.0,1025.0,0.0
2015-06-25 08:00:00+00:00,77.01,65.01,7943.0,5661.0,32583.0,650.0,353.0,64.0,1025.0,0.0
